Date,Close
9/16/2003,"1,029.32"
9/17/2003,"1,025.97"
9/18/2003,"1,039.58"
9/19/2003,"1,036.30"
9/22/2003,"1,022.82"
9/23/2003,"1,029.03"
9/24/2003,"1,009.38"
9/25/2003,"1,003.27"
9/26/2003,996.85
9/29/2003,"1,006.58"
9/30/2003,995.97
10/1/2003,"1,018.22"
10/2/2003,"1,020.24"
10/3/2003,"1,029.85"
10/6/2003,"1,034.35"
10/7/2003,"1,039.25"
10/8/2003,"1,033.78"
10/9/2003,"1,038.73"
10/10/2003,"1,038.06"
10/13/2003,"1,045.35"
10/14/2003,"1,049.48"
10/15/2003,"1,046.76"
10/16/2003,"1,050.07"
10/17/2003,"1,039.32"
10/20/2003,"1,044.68"
10/21/2003,"1,046.03"
10/22/2003,"1,030.36"
10/23/2003,"1,033.77"
10/24/2003,"1,028.91"
10/27/2003,"1,031.13"
10/28/2003,"1,046.79"
10/29/2003,"1,048.11"
10/30/2003,"1,046.94"
10/31/2003,"1,050.71"
11/3/2003,"1,059.02"
11/4/2003,"1,053.25"
11/5/2003,"1,051.81"
11/6/2003,"1,058.05"
11/7/2003,"1,053.21"
11/10/2003,"1,047.11"
11/11/2003,"1,046.57"
11/12/2003,"1,058.56"
11/13/2003,"1,058.41"
11/14/2003,"1,050.35"
11/17/2003,"1,043.63"
11/18/2003,"1,034.15"
11/19/2003,"1,042.44"
11/20/2003,"1,033.65"
11/21/2003,"1,035.28"
11/24/2003,"1,052.08"
11/25/2003,"1,053.89"
11/26/2003,"1,058.45"
11/28/2003,"1,058.20"
12/1/2003,"1,070.12"
12/2/2003,"1,066.62"
12/3/2003,"1,064.73"
12/4/2003,"1,069.72"
12/5/2003,"1,061.50"
12/8/2003,"1,069.30"
12/9/2003,"1,060.18"
12/10/2003,"1,059.05"
12/11/2003,"1,071.21"
12/12/2003,"1,074.14"
12/15/2003,"1,068.04"
12/16/2003,"1,075.13"
12/17/2003,"1,076.48"
12/18/2003,"1,089.18"
12/19/2003,"1,088.66"
12/22/2003,"1,092.94"
12/23/2003,"1,096.02"
12/24/2003,"1,094.04"
12/26/2003,"1,095.89"
12/29/2003,"1,109.48"
12/30/2003,"1,109.64"
12/31/2003,"1,111.92"
1/2/2004,"1,108.48"
1/5/2004,"1,122.22"
1/6/2004,"1,123.67"
1/7/2004,"1,126.33"
1/8/2004,"1,131.92"
1/9/2004,"1,121.86"
1/12/2004,"1,127.23"
1/13/2004,"1,121.22"
1/14/2004,"1,130.52"
1/15/2004,"1,132.05"
1/16/2004,"1,139.83"
1/20/2004,"1,138.77"
1/21/2004,"1,147.62"
1/22/2004,"1,143.94"
1/23/2004,"1,141.55"
1/26/2004,"1,155.37"
1/27/2004,"1,144.05"
1/28/2004,"1,128.48"
1/29/2004,"1,134.11"
1/30/2004,"1,131.13"
2/2/2004,"1,135.26"
2/3/2004,"1,136.03"
2/4/2004,"1,126.52"
2/5/2004,"1,128.59"
2/6/2004,"1,142.76"
2/9/2004,"1,139.81"
2/10/2004,"1,145.54"
2/11/2004,"1,157.76"
2/12/2004,"1,152.11"
2/13/2004,"1,145.81"
2/17/2004,"1,156.99"
2/18/2004,"1,151.82"
2/19/2004,"1,147.06"
2/20/2004,"1,144.11"
2/23/2004,"1,140.99"
2/24/2004,"1,139.09"
2/25/2004,"1,143.67"
2/26/2004,"1,144.91"
2/27/2004,"1,144.94"
3/1/2004,"1,155.97"
3/2/2004,"1,149.10"
3/3/2004,"1,151.03"
3/4/2004,"1,154.87"
3/5/2004,"1,156.86"
3/8/2004,"1,147.20"
3/9/2004,"1,140.58"
3/10/2004,"1,123.89"
3/11/2004,"1,106.78"
3/12/2004,"1,120.57"
3/15/2004,"1,104.49"
3/16/2004,"1,110.70"
3/17/2004,"1,123.75"
3/18/2004,"1,122.32"
3/19/2004,"1,109.78"
3/22/2004,"1,095.40"
3/23/2004,"1,093.95"
3/24/2004,"1,091.33"
3/25/2004,"1,109.19"
3/26/2004,"1,108.06"
3/29/2004,"1,122.47"
3/30/2004,"1,127.00"
3/31/2004,"1,126.21"
4/1/2004,"1,132.17"
4/2/2004,"1,141.81"
4/5/2004,"1,150.57"
4/6/2004,"1,148.16"
4/7/2004,"1,140.53"
4/8/2004,"1,139.32"
4/12/2004,"1,145.20"
4/13/2004,"1,129.44"
4/14/2004,"1,128.17"
4/15/2004,"1,128.84"
4/16/2004,"1,134.61"
4/19/2004,"1,135.82"
4/20/2004,"1,118.15"
4/21/2004,"1,124.09"
4/22/2004,"1,139.93"
4/23/2004,"1,140.60"
4/26/2004,"1,135.53"
4/27/2004,"1,138.11"
4/28/2004,"1,122.41"
4/29/2004,"1,113.89"
4/30/2004,"1,107.30"
5/3/2004,"1,117.49"
5/4/2004,"1,119.55"
5/5/2004,"1,121.53"
5/6/2004,"1,113.99"
5/7/2004,"1,098.70"
5/10/2004,"1,087.12"
5/11/2004,"1,095.45"
5/12/2004,"1,097.28"
5/13/2004,"1,096.44"
5/14/2004,"1,095.70"
5/17/2004,"1,084.10"
5/18/2004,"1,091.49"
5/19/2004,"1,088.68"
5/20/2004,"1,089.19"
5/21/2004,"1,093.56"
5/24/2004,"1,095.41"
5/25/2004,"1,113.05"
5/26/2004,"1,114.94"
5/27/2004,"1,121.28"
5/28/2004,"1,120.68"
6/1/2004,"1,121.20"
6/2/2004,"1,124.99"
6/3/2004,"1,116.64"
6/4/2004,"1,122.50"
6/7/2004,"1,140.42"
6/8/2004,"1,142.18"
6/9/2004,"1,131.33"
6/10/2004,"1,136.47"
6/14/2004,"1,125.29"
6/15/2004,"1,132.01"
6/16/2004,"1,133.56"
6/17/2004,"1,132.05"
6/18/2004,"1,135.02"
6/21/2004,"1,130.30"
6/22/2004,"1,134.41"
6/23/2004,"1,144.06"
6/24/2004,"1,140.65"
6/25/2004,"1,134.43"
6/28/2004,"1,133.35"
6/29/2004,"1,136.20"
6/30/2004,"1,140.84"
7/1/2004,"1,128.94"
7/2/2004,"1,125.38"
7/6/2004,"1,116.21"
7/7/2004,"1,118.33"
7/8/2004,"1,109.11"
7/9/2004,"1,112.81"
7/12/2004,"1,114.35"
7/13/2004,"1,115.14"
7/14/2004,"1,111.47"
7/15/2004,"1,106.69"
7/16/2004,"1,101.39"
7/19/2004,"1,100.90"
7/20/2004,"1,108.67"
7/21/2004,"1,093.88"
7/22/2004,"1,096.84"
7/23/2004,"1,086.20"
7/26/2004,"1,084.07"
7/27/2004,"1,094.83"
7/28/2004,"1,095.42"
7/29/2004,"1,100.43"
7/30/2004,"1,101.72"
8/2/2004,"1,106.62"
8/3/2004,"1,099.69"
8/4/2004,"1,098.63"
8/5/2004,"1,080.70"
8/6/2004,"1,063.97"
8/9/2004,"1,065.22"
8/10/2004,"1,079.04"
8/11/2004,"1,075.79"
8/12/2004,"1,063.23"
8/13/2004,"1,064.80"
8/16/2004,"1,079.34"
8/17/2004,"1,081.71"
8/18/2004,"1,095.17"
8/19/2004,"1,091.23"
8/20/2004,"1,098.35"
8/23/2004,"1,095.68"
8/24/2004,"1,096.19"
8/25/2004,"1,104.96"
8/26/2004,"1,105.09"
8/27/2004,"1,107.77"
8/30/2004,"1,099.15"
8/31/2004,"1,104.24"
9/1/2004,"1,105.91"
9/2/2004,"1,118.31"
9/3/2004,"1,113.63"
9/7/2004,"1,121.30"
9/8/2004,"1,116.27"
9/9/2004,"1,118.38"
9/10/2004,"1,123.92"
9/13/2004,"1,125.82"
9/14/2004,"1,128.33"
9/15/2004,"1,120.37"
9/16/2004,"1,123.50"
9/17/2004,"1,128.55"
9/20/2004,"1,122.20"
9/21/2004,"1,129.30"
9/22/2004,"1,113.56"
9/23/2004,"1,108.36"
9/24/2004,"1,110.11"
9/27/2004,"1,103.52"
9/28/2004,"1,110.06"
9/29/2004,"1,114.80"
9/30/2004,"1,114.58"
10/1/2004,"1,131.50"
10/4/2004,"1,135.17"
10/5/2004,"1,134.48"
10/6/2004,"1,142.05"
10/7/2004,"1,130.65"
10/8/2004,"1,122.14"
10/11/2004,"1,124.39"
10/12/2004,"1,121.84"
10/13/2004,"1,113.65"
10/14/2004,"1,103.29"
10/15/2004,"1,108.20"
10/18/2004,"1,114.02"
10/19/2004,"1,103.23"
10/20/2004,"1,103.66"
10/21/2004,"1,106.49"
10/22/2004,"1,095.74"
10/25/2004,"1,094.81"
10/26/2004,"1,111.09"
10/27/2004,"1,125.40"
10/28/2004,"1,127.44"
10/29/2004,"1,130.20"
11/1/2004,"1,130.51"
11/2/2004,"1,130.56"
11/3/2004,"1,143.20"
11/4/2004,"1,161.67"
11/5/2004,"1,166.17"
11/8/2004,"1,164.89"
11/9/2004,"1,164.08"
11/10/2004,"1,162.91"
11/11/2004,"1,173.48"
11/12/2004,"1,184.17"
11/15/2004,"1,183.81"
11/16/2004,"1,175.43"
11/17/2004,"1,181.94"
11/18/2004,"1,183.55"
11/19/2004,"1,170.34"
11/22/2004,"1,177.24"
11/23/2004,"1,176.94"
11/24/2004,"1,181.76"
11/26/2004,"1,182.65"
11/29/2004,"1,178.57"
11/30/2004,"1,173.82"
12/1/2004,"1,191.37"
12/2/2004,"1,190.33"
12/3/2004,"1,191.17"
12/6/2004,"1,190.25"
12/7/2004,"1,177.07"
12/8/2004,"1,182.81"
12/9/2004,"1,189.24"
12/10/2004,"1,188.00"
12/13/2004,"1,198.68"
12/14/2004,"1,203.38"
12/15/2004,"1,205.72"
12/16/2004,"1,203.21"
12/17/2004,"1,194.20"
12/20/2004,"1,194.65"
12/21/2004,"1,205.45"
12/22/2004,"1,209.57"
12/23/2004,"1,210.13"
12/27/2004,"1,204.92"
12/28/2004,"1,213.54"
12/29/2004,"1,213.45"
12/30/2004,"1,213.55"
12/31/2004,"1,211.92"
1/3/2005,"1,202.08"
1/4/2005,"1,188.05"
1/5/2005,"1,183.74"
1/6/2005,"1,187.89"
1/7/2005,"1,186.19"
1/10/2005,"1,190.25"
1/11/2005,"1,182.99"
1/12/2005,"1,187.70"
1/13/2005,"1,177.45"
1/14/2005,"1,184.52"
1/18/2005,"1,195.98"
1/19/2005,"1,184.63"
1/20/2005,"1,175.41"
1/21/2005,"1,167.87"
1/24/2005,"1,163.75"
1/25/2005,"1,168.41"
1/26/2005,"1,174.07"
1/27/2005,"1,174.55"
1/28/2005,"1,171.36"
1/31/2005,"1,181.27"
2/1/2005,"1,189.41"
2/2/2005,"1,193.19"
2/3/2005,"1,189.89"
2/4/2005,"1,203.03"
2/7/2005,"1,201.72"
2/8/2005,"1,202.30"
2/9/2005,"1,191.99"
2/10/2005,"1,197.01"
2/11/2005,"1,205.30"
2/14/2005,"1,206.14"
2/15/2005,"1,210.12"
2/16/2005,"1,210.34"
2/17/2005,"1,200.75"
2/18/2005,"1,201.59"
2/22/2005,"1,184.16"
2/23/2005,"1,190.80"
2/24/2005,"1,200.20"
2/25/2005,"1,211.37"
2/28/2005,"1,203.60"
3/1/2005,"1,210.41"
3/2/2005,"1,210.08"
3/3/2005,"1,210.47"
3/4/2005,"1,222.12"
3/7/2005,"1,225.31"
3/8/2005,"1,219.43"
3/9/2005,"1,207.01"
3/10/2005,"1,209.25"
3/11/2005,"1,200.08"
3/14/2005,"1,206.83"
3/15/2005,"1,197.75"
3/16/2005,"1,188.07"
3/17/2005,"1,190.21"
3/18/2005,"1,189.65"
3/21/2005,"1,183.78"
3/22/2005,"1,171.71"
3/23/2005,"1,172.53"
3/24/2005,"1,171.42"
3/28/2005,"1,174.28"
3/29/2005,"1,165.36"
3/30/2005,"1,181.41"
3/31/2005,"1,180.59"
4/1/2005,"1,172.92"
4/4/2005,"1,176.12"
4/5/2005,"1,181.39"
4/6/2005,"1,184.07"
4/7/2005,"1,191.14"
4/8/2005,"1,181.20"
4/11/2005,"1,181.21"
4/12/2005,"1,187.76"
4/13/2005,"1,173.79"
4/14/2005,"1,162.05"
4/15/2005,"1,142.62"
4/18/2005,"1,145.98"
4/19/2005,"1,152.78"
4/20/2005,"1,137.50"
4/21/2005,"1,159.95"
4/22/2005,"1,152.12"
4/25/2005,"1,162.10"
4/26/2005,"1,151.74"
4/27/2005,"1,156.38"
4/28/2005,"1,143.22"
4/29/2005,"1,156.85"
5/2/2005,"1,162.16"
5/3/2005,"1,161.17"
5/4/2005,"1,175.65"
5/5/2005,"1,172.63"
5/6/2005,"1,171.35"
5/9/2005,"1,178.84"
5/10/2005,"1,166.22"
5/11/2005,"1,171.11"
5/12/2005,"1,159.36"
5/13/2005,"1,154.05"
5/16/2005,"1,165.69"
5/17/2005,"1,173.80"
5/18/2005,"1,185.56"
5/19/2005,"1,191.08"
5/20/2005,"1,189.28"
5/23/2005,"1,193.86"
5/24/2005,"1,194.07"
5/25/2005,"1,190.01"
5/26/2005,"1,197.62"
5/27/2005,"1,198.78"
5/31/2005,"1,191.50"
6/1/2005,"1,202.27"
6/2/2005,"1,204.29"
6/3/2005,"1,196.02"
6/6/2005,"1,197.51"
6/7/2005,"1,197.26"
6/8/2005,"1,194.67"
6/9/2005,"1,200.93"
6/10/2005,"1,198.11"
6/13/2005,"1,200.82"
6/14/2005,"1,203.91"
6/15/2005,"1,206.58"
6/16/2005,"1,210.96"
6/17/2005,"1,216.96"
6/20/2005,"1,216.10"
6/21/2005,"1,213.61"
6/22/2005,"1,213.88"
6/23/2005,"1,200.73"
6/24/2005,"1,191.57"
6/27/2005,"1,190.69"
6/28/2005,"1,201.57"
6/29/2005,"1,199.85"
6/30/2005,"1,191.33"
7/1/2005,"1,194.44"
7/5/2005,"1,204.99"
7/6/2005,"1,194.94"
7/7/2005,"1,197.87"
7/8/2005,"1,211.86"
7/11/2005,"1,219.44"
7/12/2005,"1,222.21"
7/13/2005,"1,223.29"
7/14/2005,"1,226.50"
7/15/2005,"1,227.92"
7/18/2005,"1,221.13"
7/19/2005,"1,229.35"
7/20/2005,"1,235.20"
7/21/2005,"1,227.04"
7/22/2005,"1,233.68"
7/25/2005,"1,229.03"
7/26/2005,"1,231.16"
7/27/2005,"1,236.79"
7/28/2005,"1,243.72"
7/29/2005,"1,234.18"
8/1/2005,"1,235.35"
8/2/2005,"1,244.12"
8/3/2005,"1,245.04"
8/4/2005,"1,235.86"
8/5/2005,"1,226.42"
8/8/2005,"1,223.13"
8/9/2005,"1,231.38"
8/10/2005,"1,229.13"
8/11/2005,"1,237.81"
8/12/2005,"1,230.39"
8/15/2005,"1,233.87"
8/16/2005,"1,219.34"
8/17/2005,"1,220.24"
8/18/2005,"1,219.02"
8/19/2005,"1,219.71"
8/22/2005,"1,221.73"
8/23/2005,"1,217.59"
8/24/2005,"1,209.59"
8/25/2005,"1,212.37"
8/26/2005,"1,205.10"
8/29/2005,"1,212.28"
8/30/2005,"1,208.41"
8/31/2005,"1,220.33"
9/1/2005,"1,221.59"
9/2/2005,"1,218.02"
9/6/2005,"1,233.39"
9/7/2005,"1,236.36"
9/8/2005,"1,231.67"
9/9/2005,"1,241.48"
9/12/2005,"1,240.56"
9/13/2005,"1,231.20"
9/14/2005,"1,227.16"
9/15/2005,"1,227.73"
9/16/2005,"1,237.91"
9/19/2005,"1,231.02"
9/20/2005,"1,221.34"
9/21/2005,"1,210.20"
9/22/2005,"1,214.62"
9/23/2005,"1,215.29"
9/26/2005,"1,215.63"
9/27/2005,"1,215.66"
9/28/2005,"1,216.89"
9/29/2005,"1,227.68"
9/30/2005,"1,228.81"
10/3/2005,"1,226.70"
10/4/2005,"1,214.47"
10/5/2005,"1,196.39"
10/6/2005,"1,191.49"
10/7/2005,"1,195.90"
10/10/2005,"1,187.33"
10/11/2005,"1,184.87"
10/12/2005,"1,177.68"
10/13/2005,"1,176.84"
10/14/2005,"1,186.57"
10/17/2005,"1,190.10"
10/18/2005,"1,178.14"
10/19/2005,"1,195.76"
10/20/2005,"1,177.80"
10/21/2005,"1,179.59"
10/24/2005,"1,199.38"
10/25/2005,"1,196.54"
10/26/2005,"1,191.38"
10/27/2005,"1,178.90"
10/28/2005,"1,198.41"
10/31/2005,"1,207.01"
11/1/2005,"1,202.76"
11/2/2005,"1,214.76"
11/3/2005,"1,219.94"
11/4/2005,"1,220.14"
11/7/2005,"1,222.81"
11/8/2005,"1,218.59"
11/9/2005,"1,220.65"
11/10/2005,"1,230.96"
11/11/2005,"1,234.72"
11/14/2005,"1,233.71"
11/15/2005,"1,229.01"
11/16/2005,"1,231.21"
11/17/2005,"1,242.80"
11/18/2005,"1,248.27"
11/21/2005,"1,254.85"
11/22/2005,"1,261.23"
11/23/2005,"1,265.61"
11/25/2005,"1,268.25"
11/28/2005,"1,257.46"
11/29/2005,"1,257.48"
11/30/2005,"1,249.48"
12/1/2005,"1,264.67"
12/2/2005,"1,265.08"
12/5/2005,"1,262.09"
12/6/2005,"1,263.70"
12/7/2005,"1,257.37"
12/8/2005,"1,255.84"
12/9/2005,"1,259.37"
12/12/2005,"1,260.43"
12/13/2005,"1,267.43"
12/14/2005,"1,272.74"
12/15/2005,"1,270.94"
12/16/2005,"1,267.32"
12/19/2005,"1,259.92"
12/20/2005,"1,259.62"
12/21/2005,"1,262.79"
12/22/2005,"1,268.12"
12/23/2005,"1,268.66"
12/27/2005,"1,256.54"
12/28/2005,"1,258.17"
12/29/2005,"1,254.42"
12/30/2005,"1,248.29"
1/3/2006,"1,268.80"
1/4/2006,"1,273.46"
1/5/2006,"1,273.48"
1/6/2006,"1,285.45"
1/9/2006,"1,290.15"
1/10/2006,"1,289.69"
1/11/2006,"1,294.18"
1/12/2006,"1,286.06"
1/13/2006,"1,287.61"
1/17/2006,"1,282.93"
1/18/2006,"1,277.93"
1/19/2006,"1,285.04"
1/20/2006,"1,261.49"
1/23/2006,"1,263.82"
1/24/2006,"1,266.86"
1/25/2006,"1,264.68"
1/26/2006,"1,273.83"
1/27/2006,"1,283.72"
1/30/2006,"1,285.20"
1/31/2006,"1,280.08"
2/1/2006,"1,282.46"
2/2/2006,"1,270.84"
2/3/2006,"1,264.03"
2/6/2006,"1,265.02"
2/7/2006,"1,254.78"
2/8/2006,"1,265.65"
2/9/2006,"1,263.78"
2/10/2006,"1,266.99"
2/13/2006,"1,262.86"
2/14/2006,"1,275.53"
2/15/2006,"1,280.00"
2/16/2006,"1,289.38"
2/17/2006,"1,287.24"
2/21/2006,"1,283.04"
2/22/2006,"1,292.67"
2/23/2006,"1,287.79"
2/24/2006,"1,289.43"
2/27/2006,"1,294.12"
2/28/2006,"1,280.66"
3/1/2006,"1,291.24"
3/2/2006,"1,289.14"
3/3/2006,"1,287.23"
3/6/2006,"1,278.26"
3/7/2006,"1,275.88"
3/8/2006,"1,278.47"
3/9/2006,"1,272.23"
3/10/2006,"1,281.58"
3/13/2006,"1,284.13"
3/14/2006,"1,297.48"
3/15/2006,"1,303.02"
3/16/2006,"1,305.33"
3/17/2006,"1,307.25"
3/20/2006,"1,305.08"
3/21/2006,"1,297.23"
3/22/2006,"1,305.04"
3/23/2006,"1,301.67"
3/24/2006,"1,302.95"
3/27/2006,"1,301.61"
3/28/2006,"1,293.23"
3/29/2006,"1,302.89"
3/30/2006,"1,300.25"
3/31/2006,"1,294.83"
4/3/2006,"1,297.81"
4/4/2006,"1,305.93"
4/5/2006,"1,311.56"
4/6/2006,"1,309.04"
4/7/2006,"1,295.50"
4/10/2006,"1,296.62"
4/11/2006,"1,286.57"
4/12/2006,"1,288.12"
4/13/2006,"1,289.12"
4/17/2006,"1,285.33"
4/18/2006,"1,307.65"
4/19/2006,"1,309.93"
4/20/2006,"1,311.46"
4/21/2006,"1,311.28"
4/24/2006,"1,308.11"
4/25/2006,"1,301.74"
4/26/2006,"1,305.41"
4/27/2006,"1,309.72"
4/28/2006,"1,310.61"
5/1/2006,"1,305.19"
5/2/2006,"1,313.21"
5/3/2006,"1,307.85"
5/4/2006,"1,312.25"
5/5/2006,"1,325.76"
5/8/2006,"1,324.66"
5/9/2006,"1,325.14"
5/10/2006,"1,322.85"
5/11/2006,"1,305.92"
5/12/2006,"1,291.24"
5/15/2006,"1,294.50"
5/16/2006,"1,292.08"
5/17/2006,"1,270.32"
5/18/2006,"1,261.81"
5/19/2006,"1,267.03"
5/22/2006,"1,262.07"
5/23/2006,"1,256.58"
5/24/2006,"1,258.57"
5/25/2006,"1,272.88"
5/26/2006,"1,280.16"
5/30/2006,"1,259.84"
5/31/2006,"1,270.09"
6/1/2006,"1,285.71"
6/2/2006,"1,288.22"
6/5/2006,"1,265.29"
6/6/2006,"1,263.85"
6/7/2006,"1,256.15"
6/8/2006,"1,257.93"
6/9/2006,"1,252.30"
6/12/2006,"1,236.40"
6/13/2006,"1,223.69"
6/14/2006,"1,230.04"
6/15/2006,"1,256.16"
6/16/2006,"1,251.54"
6/19/2006,"1,240.14"
6/20/2006,"1,240.12"
6/21/2006,"1,252.20"
6/22/2006,"1,245.60"
6/23/2006,"1,244.50"
6/26/2006,"1,250.56"
6/27/2006,"1,239.20"
6/28/2006,"1,246.00"
6/29/2006,"1,272.87"
6/30/2006,"1,270.20"
7/3/2006,"1,280.19"
7/5/2006,"1,270.91"
7/6/2006,"1,274.08"
7/7/2006,"1,265.48"
7/10/2006,"1,267.34"
7/11/2006,"1,272.52"
7/12/2006,"1,258.60"
7/13/2006,"1,242.29"
7/14/2006,"1,236.20"
7/17/2006,"1,234.49"
7/18/2006,"1,236.86"
7/19/2006,"1,259.81"
7/20/2006,"1,249.13"
7/21/2006,"1,240.29"
7/24/2006,"1,260.91"
7/25/2006,"1,268.88"
7/26/2006,"1,268.40"
7/27/2006,"1,263.20"
7/28/2006,"1,278.55"
7/31/2006,"1,276.66"
8/1/2006,"1,270.92"
8/2/2006,"1,278.55"
8/3/2006,"1,280.27"
8/4/2006,"1,279.36"
8/7/2006,"1,275.77"
8/8/2006,"1,271.48"
8/9/2006,"1,265.95"
8/10/2006,"1,271.81"
8/11/2006,"1,266.74"
8/14/2006,"1,268.21"
8/15/2006,"1,285.58"
8/16/2006,"1,295.43"
8/17/2006,"1,297.48"
8/18/2006,"1,302.30"
8/21/2006,"1,297.52"
8/22/2006,"1,298.82"
8/23/2006,"1,292.99"
8/24/2006,"1,296.06"
8/25/2006,"1,295.09"
8/28/2006,"1,301.78"
8/29/2006,"1,304.28"
8/30/2006,"1,304.27"
8/31/2006,"1,303.82"
9/1/2006,"1,311.01"
9/5/2006,"1,313.25"
9/6/2006,"1,300.26"
9/7/2006,"1,294.02"
9/8/2006,"1,298.92"
9/11/2006,"1,299.54"
9/12/2006,"1,313.11"
9/13/2006,"1,318.07"
9/14/2006,"1,316.28"
9/15/2006,"1,319.87"
9/18/2006,"1,321.18"
9/19/2006,"1,318.31"
9/20/2006,"1,325.18"
9/21/2006,"1,318.03"
9/22/2006,"1,314.78"
9/25/2006,"1,326.37"
9/26/2006,"1,336.34"
9/27/2006,"1,336.59"
9/28/2006,"1,339.15"
9/29/2006,"1,335.85"
10/2/2006,"1,331.32"
10/3/2006,"1,334.11"
10/4/2006,"1,350.22"
10/5/2006,"1,353.22"
10/6/2006,"1,349.58"
10/9/2006,"1,350.66"
10/10/2006,"1,353.42"
10/11/2006,"1,349.95"
10/12/2006,"1,362.83"
10/13/2006,"1,365.62"
10/16/2006,"1,369.05"
10/17/2006,"1,364.05"
10/18/2006,"1,365.96"
10/19/2006,"1,366.96"
10/20/2006,"1,368.60"
10/23/2006,"1,377.02"
10/24/2006,"1,377.38"
10/25/2006,"1,382.22"
10/26/2006,"1,389.08"
10/27/2006,"1,377.34"
10/30/2006,"1,377.93"
10/31/2006,"1,377.94"
11/1/2006,"1,367.81"
11/2/2006,"1,367.34"
11/3/2006,"1,364.30"
11/6/2006,"1,379.78"
11/7/2006,"1,382.84"
11/8/2006,"1,385.72"
11/9/2006,"1,378.33"
11/10/2006,"1,380.90"
11/13/2006,"1,384.42"
11/14/2006,"1,393.22"
11/15/2006,"1,396.57"
11/16/2006,"1,399.76"
11/17/2006,"1,401.20"
11/20/2006,"1,400.50"
11/21/2006,"1,402.81"
11/22/2006,"1,406.09"
11/24/2006,"1,400.95"
11/27/2006,"1,381.90"
11/28/2006,"1,386.72"
11/29/2006,"1,399.48"
11/30/2006,"1,400.63"
12/1/2006,"1,396.71"
12/4/2006,"1,409.12"
12/5/2006,"1,414.76"
12/6/2006,"1,412.90"
12/7/2006,"1,407.29"
12/8/2006,"1,409.84"
12/11/2006,"1,413.04"
12/12/2006,"1,411.56"
12/13/2006,"1,413.21"
12/14/2006,"1,425.49"
12/15/2006,"1,427.09"
12/18/2006,"1,422.48"
12/19/2006,"1,425.55"
12/20/2006,"1,423.53"
12/21/2006,"1,418.30"
12/22/2006,"1,410.76"
12/26/2006,"1,416.90"
12/27/2006,"1,426.84"
12/28/2006,"1,424.73"
12/29/2006,"1,418.30"
1/3/2007,"1,416.63"
1/4/2007,"1,418.34"
1/5/2007,"1,409.71"
1/8/2007,"1,412.84"
1/9/2007,"1,412.11"
1/10/2007,"1,414.85"
1/11/2007,"1,423.82"
1/12/2007,"1,430.73"
1/16/2007,"1,431.90"
1/17/2007,"1,430.62"
1/18/2007,"1,426.37"
1/19/2007,"1,430.50"
1/22/2007,"1,422.95"
1/23/2007,"1,427.99"
1/24/2007,"1,440.13"
1/25/2007,"1,423.90"
1/26/2007,"1,422.18"
1/29/2007,"1,420.62"
1/30/2007,"1,428.82"
1/31/2007,"1,438.24"
2/1/2007,"1,445.94"
2/2/2007,"1,448.39"
2/5/2007,"1,446.99"
2/6/2007,"1,448.00"
2/7/2007,"1,450.02"
2/8/2007,"1,448.31"
2/9/2007,"1,438.06"
2/12/2007,"1,433.37"
2/13/2007,"1,444.26"
2/14/2007,"1,455.30"
2/15/2007,"1,456.81"
2/16/2007,"1,455.54"
2/20/2007,"1,459.68"
2/21/2007,"1,457.63"
2/22/2007,"1,456.38"
2/23/2007,"1,451.19"
2/26/2007,"1,449.37"
2/27/2007,"1,399.04"
2/28/2007,"1,406.82"
3/1/2007,"1,403.17"
3/2/2007,"1,387.17"
3/5/2007,"1,374.12"
3/6/2007,"1,395.41"
3/7/2007,"1,391.97"
3/8/2007,"1,401.89"
3/9/2007,"1,402.85"
3/12/2007,"1,406.60"
3/13/2007,"1,377.95"
3/14/2007,"1,387.17"
3/15/2007,"1,392.28"
3/16/2007,"1,386.95"
3/19/2007,"1,402.06"
3/20/2007,"1,410.94"
3/21/2007,"1,435.04"
3/22/2007,"1,434.54"
3/23/2007,"1,436.11"
3/26/2007,"1,437.50"
3/27/2007,"1,428.61"
3/28/2007,"1,417.23"
3/29/2007,"1,422.53"
3/30/2007,"1,420.86"
4/2/2007,"1,424.55"
4/3/2007,"1,437.77"
4/4/2007,"1,439.37"
4/5/2007,"1,443.76"
4/9/2007,"1,444.61"
4/10/2007,"1,448.39"
4/11/2007,"1,438.87"
4/12/2007,"1,447.80"
4/13/2007,"1,452.85"
4/16/2007,"1,468.47"
4/17/2007,"1,471.48"
4/18/2007,"1,472.50"
4/19/2007,"1,470.73"
4/20/2007,"1,484.35"
4/23/2007,"1,480.93"
4/24/2007,"1,480.41"
4/25/2007,"1,495.42"
4/26/2007,"1,494.25"
4/27/2007,"1,494.07"
4/30/2007,"1,482.37"
5/1/2007,"1,486.30"
5/2/2007,"1,495.92"
5/3/2007,"1,502.39"
5/4/2007,"1,505.62"
5/7/2007,"1,509.48"
5/8/2007,"1,507.72"
5/9/2007,"1,512.58"
5/10/2007,"1,491.47"
5/11/2007,"1,505.85"
5/14/2007,"1,503.15"
5/15/2007,"1,501.19"
5/16/2007,"1,514.14"
5/17/2007,"1,512.75"
5/18/2007,"1,522.75"
5/21/2007,"1,525.10"
5/22/2007,"1,524.12"
5/23/2007,"1,522.28"
5/24/2007,"1,507.51"
5/25/2007,"1,515.73"
5/29/2007,"1,518.11"
5/30/2007,"1,530.23"
5/31/2007,"1,530.62"
